name,dialogue
Oscar,Okay. I’m done with this.
Pam,That’s the other Boleyn girl.
Michael,Guh.
Michael,"Before you got here, I'm the one who landed all these clients. Half of them, at least. I can do it again. I know the market, I know the price points. I'm on it, don't worry. So, how do I do that?"
Jim,Alright.
Pam,Where are you?
Andy,I don’t think it does that.
Michael,I don’t know. Maybe.
Andy,We’re done Meredith.
Pam,Yeah.
Michael,Just… try to be cool.
Michael,You mad? You mad at me?
Dwight,"Ok, I will see you very soon, alright?"
Dwight,Ah! That’s how it’s done.
Dwight,"Obese people in my office are a drain on resources. Chairs wear out faster, it takes more Freon to keep them cool, they flush the toilets more often, plus their massive BMs bust the rivets on my pipes. But a gym turns fat into cash."
Michael,Yep.
Jim,"Well, I tried to put all the birthdays together at once."
Michael,"""He's up there."""
Jim,So what did he say? Was it my fault?
Dwight,"Oh, it is. And beets are not immune. We made some inroads in salads, but heirloom tomatoes are pushing back."
Jim,That’s what she said.
Michael,"Holly doesn’t seem to be engaged, but she’s talking to AJ like she is. I can’t figure it out. Do you think she’s already dating a different AJ?"
Angela,"No, I--I think you should make time for it."
Michael,Man! Maybe you should have won the Kind of a Bitch Award.
Darryl,"Here's what I'm gonna do, I'm calling corporate and I'm filing a complaint against both of you."
Oscar,Wha-
Michael,I'll take care of that for you. Thanks.
Dwight,"That's cool. Hey, you know what's even cooler than triceratops? Every other dinosaur that ever existed."
Jim,No way! What did I say? I said that they'd love those sketches. Congratulations!
Pam,Ta-da!
Phyllis,Uh...
Darryl,I don’t have a plan exactly. More of a loose structure. Gives me freedom to improvise. It’s like jazz. Andy don’t mess with me. I’ll figure something out.
Jim,She was always engaged.
Michael,How's it going?
Jim,"Oh, you don't know her."
Michael,Hey.
Dwight,That is my stapler.
Michael,"Yeah, I'm glad you called. Ryan is being a little bitch again."
Ryan,Did you see Saw?
Erin,Coco Leche! That's my favorite!
Dwight,Pow! Pow! Pow!
Dwight,Really?
Ryan,No.
Jim,Michael - Great.
Dwight,"Jim, what do you say?"
Pam,Hmm...
Andy,"Mail call! His name is Oscar, and he got some mail, and he better open it, or go to jail ’cause it’s your taxes. His name is Kevin, and no mail for him, but he got a coupon, for some frozen… yogurt."
Jim,You really think you can make it up to me with food?
Michael,Well… bleh busted. I don’t…
Pam,"I don't know, I kind of hate all our regular places right now. Oh, you know what , that one..."
Jim,Hey.
Jim,"I don’t know maybe being a good dad is just all in your own compass. I don’t know, I don’t know. Thank you!"
Meredith,When are you gonna boom me?
Angela,"Well, I’ve changed my mind."
Pam,"What do we know about this bird? You might think, ""Not much. It's just a bird."" But we do know some things. We know it was a local bird. Maybe it's that same bird that surprised Oscar that one morning with a special present from above."
Oscar,Like what?
Phyllis,Mm. I like your shoes.
Michael,"I'm a little confused. 'Cause first it's all like kissy-kissy. And then it's like all regret. Because ""Oh, I regret that."" But, ""Wait, I'm still gonna call you."" But, but, ""We're just gonna talk business. And I may come down and fire you if you don't do your job."" But what were talking about when we first kissed? Business."
Angela,"Yes, I'm the designated driver, which is very important. We need everyone to get home safely. But no one ever gives me gas money, and people live all over. It's expensive."
Angela,... doing the work that could be done by two.
Dwight,Get your clouds right.
Jim,"No, thanks. I’m good."
Michael,And I want Charles gone.
Toby,To madness.
Michael,"Nah, I'm okay."
Dwight,Oh. Of course.
Jim,Oh yeah?
Michael,Stop.
Dwight,"Last week I gave a fire safety talk. And nobody paid any attention. It's my own fault for using PowerPoint. PowerPoint is boring. People learn in a lot of different ways, but experience is the best teacher. Today, smoking is gonna save lives."
Darryl,Yeah.
Dwight,"Got you! Broken arm! Boom Boom Boom! Broken Nose! Boom Boom Boom Boom! Broken Nose! Boom! Ha, gonna flip you!"
Creed,What?
Phyllis,Did you even try?
Stanley,It's my bio-feedback machine..
Michael,Bop bop de Bope bop bop bop bop bop. You only have me for a limited time... Yes.
Dwight,And then I inserted my penis-
Jim,"That’s fine, it’s great!"
Dwight,This is exciting! You’re finally gonna get to go out and flap your wings.
Michael,I cannot wait to contact your clients.
Creed,Whacky-weed Creed.
Michael,"I think it has a… Yeah, it has a deck. They call it a porch, but it has a deck."
Andy,Think we'll find him?
Michael,Just sit down!
Dwight,MR. JAMES HALPERT!
Oscar,"I donĂ˘â‚¬â„˘t know, Angela. IĂ˘â‚¬â„˘m dehydrated. Maybe… You heard me wrong. We should just go."
Andy,Stop doing that!
Michael,Okay. I appreciate the feedback.
Oscar,You can see clearly on this page that we have a surplus of $4300.
Dwight,Wrong. He hated himself. What is the DHARMA initiative?
Darryl,"Dwight, look, IĂ˘â‚¬â„˘m sorry youĂ˘â‚¬â„˘re having a hard time with this, okay? Athlead is my future. No disrespect to Dunder Mifflin, but if I can have fun at work, I want that."
Meredith,I'll take them for my kid.
Angela,Ow!
Pam,Hey.
Michael,But it was not a fair fight.
Ryan,Not here. Not here. Not here. Not here.
Darryl,What'd I tell you about building forts in my warehouse?
Andy,"I know it's an excellent school, Dwight. I went there. My blood runs Big Red."
Michael,"Halfway! Okay, You know what I want to do, I want to pull over and find little bed and breakfast for when we meet in the middle. Emphasis on the bed. And the breakfast."
Oscar,Nothing. I didn't say anything.
Oscar,And get you the hell outta that place.
Jim,How did those get out? I'm sorry.
Jim,"I can't say whether Dunder Mifflin paper is less flammable, sir, but I can assure that it is certainly not more flammable."
Michael,Would you like to go to lunch with me? Just the two of us?
Jim,"Gettin' a lot of mileage out of this, aren't ya?"
Pam,Hey.
Darryl,I had no idea. This plumber has pipes!
Michael,"Okay, okay, Jim. I think this feast is over and it's time to go to the hospital."
Dwight,"What will be your first priority? I will have seven first priorities. Safety, profits, fostering a community of self-reliance and entrepreneurship, listening, respect for human life, bolstering our public image, and… getting everyone home on time. Dwight, let me be frank. In an accident that no one can blame you for, an antique gun was discharged while you were acting manager. How are we ever to trust you again? That’s a great question. I am going to institute a strict no-firearms policy for this office that extends to myself as well. Wow. All of my concerns are disappearing."
Michael,"NOOOO! GOD! No, God, please no! No! No! NOOO!"
Michael,"Wait a second, wait a second, I wrote it down in my diary."
Michael,He is never gonna find out. He is a high school baseball coach. He wakes up early. He goes to bed early. Look at how long it took for him to find out. It was right under his nose. I had to tell him.
Michael,"Oh, ho, ho, ho! Oh, ho, ho, ho, ho, ho! Merry Christmas, little children!"
Andy,Pull the poop out of the toilets.
Michael,"Think about this; what is the most exciting thing that can happen, on TV, or in movies, or in real life? Somebody has a gun. That's why I always start with a gun, because you can't top it, you just can't."
Jim,"Hi, I'm Jim. I'm new here."
Dwight,I have been my whole life.
Pam,Come on. Tell me.
Michael,"No, no, no. I'm looking in my wallet for money so you can tell me my fortune."
Pam,It’s not.
Dwight,"You're not off to a very good start, Bernard."
Pam,We decided that there’s no way Dwight would harm a child.
Dwight,Should we help ’em pick up their stuff?
Jim,Six point five days.
Andy,"Hmm, I'm gonna play me a little ol' black mail card ."
Michael,What you want a cookie?
Jim,"Stop. Dwight, stop."
Michael,"Andy, she's not the easiest person in the world to have a conversation with. All right? And besides, who doesn't tell their girlfriend that they were engaged to someone who works four feet away from them? That's like.. that's like Mr. and Mrs. Smith crap."
Ryan,You know what? I didn't---
Michael,"Todd Packer and I are total BFF. Best Friends Forever. He and I came up together as salesmen. One time, we were out and we met this set of twins. And Packer told them that we were brothers. And so, you know, one thing led to another, and we brought em back to the motel. And then Packer did both of them. It was awesome. So…"
Pam,So we just... we wanna help you plan the proposal so that it's safe and responsible and realistic and doable.
Michael,"That's a little much. All right, all right, all right."
Creed,And a happy holiday to you.
Pam,"Oh, no, no, no."
Ryan,"But seriously, you should see the girls I meet at clubs in the city."
Kelly,Isn't that like your third soda today?
Erin,So I kind of stepped on this. I think it’s yours.
Michael,"Alright. There goes Mister Poop. Now, who likes Dane Cook?"
Jim,I just got a text from Robert California that says â€śbring your clubs to Floridaâ€ť.
Dwight,What a courageous venture.
Pam,"Oh, Michael."
Jim,Oh my God.
Michael,"Oh, wow, wow. Alright, let's listen to that again. ""Michael, it's Jan. I guess I missed you""."
Kelly,"I could sit here, and I could tell you the ten secrets of business, and you would have a great time, and you would learn a lot. But who better to tell you than the Yale University adjunct professor in management, Professor Scott Powell, who I have on my Blackberry. It’s ringing."
Kelly,Are you all right? This must be so awful for you.
Kevin,Hey! I can make that error.
Kevin,I'll take him.
Jim,"Huh. Well, you know, you can’t have everything so you gotta ask yourself what makes you the happiest. You just go all in for what’s most important. That’s my new thing."
Kelly,"Well, you’re almost 40. Oh, do you not want kids?"
Michael,"Hey. Where's my girl? Is she in the fridge? Where is she hiding? I don't know where she is. 'Cause I'm drunk, I can't even find her."
Toby,"No, no. Um, you always want to keep a sweater or cardigan of some sort, in case it gets drafty."
Andy,What's the deal with Dwight doing your laundry?
Pam,I don’t think so.
Oscar,"Yes, they can."
Phyllis,I want to understand what you’re saying but it’s difficult for me when you use that tone.
Angela,"How about, I leave it up?"
Dwight,Near near near near near!
Erin,"I’m not going to be one of those exes who can’t move on. They have their life and I have mine. I’m taking an Italian class. So far I’ve learned tortellini, spagettini, linguini… Well it’s not so much a class as a restaurant, but I do Monday, Wednesday, Friday from seven to nine."
Pam,"Michael, is, um, sick and he wants one of us to rescue him."
Erin,"Nothing. Won him at the carnival. Spent a ton on tickets, though. Drive safe."
